air_conditioner,bath_num,chimney,condition,garage,garden,house_type,m2_real,price,room_num,storage_room,swimming_pool,terrace,latitude,longitude,address,p_code,region,municipality
0,2,0,Resale,Included,0,Apartment,90,220000.0,2,0,0,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,5,0,Resale,Not Included,1,Single-Family Home,1182,619500.0,5,0,1,1,39.6612247,2.6698155,"carrer Margalides, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Not Included,0,Farmhouse,173,2000000.0,2,0,0,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Included,1,Single-Family Home,970,695000.0,4,1,1,0,39.6611038,2.6768402,"Carrer de les Oliveres, Son Amar, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
1,2,0,Resale,Included,1,Single-Family Home,850,715000.0,4,1,1,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,3,0,Resale,Included,1,Single-Family Home,7260,1250000.0,4,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,3,0,Resale,Included,1,Single-Family Home,1500,1150000.0,4,0,1,0,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
1,4,0,Resale,Included,0,Single-Family Home,2400,1300000.0,5,1,1,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,4,0,Resale,Included,0,Single-Family Home,1040,1390000.0,6,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,2,0,Resale,Included,1,Single-Family Home,1300,1400000.0,5,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,4,0,Resale,Included,1,Single-Family Home,500,600000.0,6,1,1,1,39.6612247,2.6698155,"carrer Margalides, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
0,6,0,Resale,Included,1,Single-Family Home,21000,1200000.0,5,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,2,0,Resale,Not Included,1,Single-Family Home,1200,585000.0,6,0,1,1,39.6612247,2.6698155,"carrer Margalides, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
1,3,0,Resale,Included,1,Single-Family Home,1800,899000.0,3,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,1,1,Fixer-upper,Not Included,1,Farmhouse,7000,385000.0,3,0,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,3,0,Resale,Not Included,1,Single-Family Home,7500,795000.0,3,0,0,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Not Included,0,Farmhouse,412,1250000.0,4,0,0,0,39.6612247,2.6698155,"carrer Margalides, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Not Included,0,Single-Family Home,440,825000.0,5,0,0,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,1,0,Resale,Not Included,0,Single-Family Home,78,435000.0,2,0,0,1,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
1,3,0,Resale,Included,1,Single-Family Home,157,690000.0,3,0,0,0,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
0,3,0,Resale,Not Included,1,Farmhouse,69000,1150000.0,4,0,1,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,2,0,Resale,Not Included,0,Single-Family Home,148,650000.0,3,0,0,0,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
1,3,0,Resale,Included,0,Single-Family Home,450,755000.0,3,1,1,1,39.6612247,2.6698155,"carrer Margalides, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
1,3,0,Resale,Included,1,Single-Family Home,7500,795000.0,4,0,1,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,1,0,Resale,Included,0,Single-Family Home,100,399000.0,3,1,0,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,3,0,Resale,Not Included,0,Single-Family Home,392870,2950000.0,4,1,0,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Not Included,1,Single-Family Home,965,795000.0,3,0,1,1,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
1,3,0,Resale,Not Included,0,Townhouse,310,259000.0,3,0,0,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,5,0,Resale,Included,1,Single-Family Home,1800,1325000.0,6,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,5,0,Resale,Included,1,Single-Family Home,21892,1950000.0,5,0,1,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,3,0,Resale,Not Included,0,Single-Family Home,1450,1890000.0,5,0,0,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,2,0,Resale,Included,1,Single-Family Home,1749,899000.0,3,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,2,0,Resale,Included,1,Apartment,160,346000.0,2,1,1,1,39.6990774,2.6934205,"carrer de Mossèn Antoni Maria Alcover, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,3,0,Resale,Not Included,0,Single-Family Home,167,1250000.0,3,0,0,1,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Not Included,0,Single-Family Home,227,1340000.0,2,0,0,0,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
0,2,1,Resale,Not Included,0,Rural House,97,285000.0,3,1,0,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,1,0,Resale,Not Included,1,Single-Family Home,500,402000.0,3,0,0,0,39.6612247,2.6698155,"carrer Margalides, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Included,0,Single-Family Home,1500,1150000.0,4,1,1,1,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Not Included,1,Single-Family Home,900,580000.0,5,0,1,1,39.6612247,2.6698155,"carrer Margalides, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
1,1,0,Fixer-upper,Not Included,1,Single-Family Home,900,330000.0,3,1,0,1,39.6592105,2.6713106,"carrer Geranis, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Included,0,Single-Family Home,2407,504000.0,5,0,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,5,0,Resale,Included,0,Single-Family Home,2000,1490000.0,6,1,0,1,39.67045,2.6890681,"carrer Magraner, Sa Coma, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,3,1,Resale,Not Included,1,Farmhouse,7100,550000.0,4,1,0,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,4,0,Resale,Not Included,1,Single-Family Home,1800,450000.0,4,1,1,1,39.6614688,2.6750654,"Carrer dels Ametlers, Son Amar, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
0,4,0,Resale,Not Included,0,Rural House,1800,1390000.0,5,0,0,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,3,0,Resale,Not Included,0,Single-Family Home,2000,1170000.0,4,0,1,0,39.6690548,2.6903021,"carrer d'es Pi, Sa Coma, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,4,0,Resale,Not Included,1,Single-Family Home,320,850000.0,5,0,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,1,0,Resale,Not Included,0,Cottage,130,285000.0,4,0,0,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Not Included,0,Single-Family Home,290,1400000.0,4,0,0,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,4,0,Resale,Not Included,0,Single-Family Home,1607,1800000.0,5,0,0,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,3,0,Resale,Not Included,0,Single-Family Home,245,1050000.0,4,0,0,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,3,1,Resale,Included,1,Cottage,157,690000.0,3,0,0,1,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
0,3,0,Resale,Not Included,0,Single-Family Home,2372,477000.0,4,0,0,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,3,0,Resale,Not Included,1,Single-Family Home,1850,450000.0,3,1,1,1,39.6612247,2.6698155,"carrer Margalides, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
0,1,0,Resale,Not Included,0,Single-Family Home,101,950000.0,3,0,0,0,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
0,3,0,Resale,Not Included,0,Single-Family Home,250,710000.0,4,0,0,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,3,0,Resale,Included,1,Single-Family Home,260,269000.0,3,0,0,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,4,0,Resale,Not Included,1,Single-Family Home,800,3300000.0,4,0,1,1,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
1,5,0,Resale,Included,1,Single-Family Home,2056,1500000.0,5,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,2,1,Fixer-upper,Not Included,0,Cottage,148,375000.0,4,0,0,1,39.7341344,2.7595747,"Carrer del Vicari Binimelis, Orient, Buñola, Sierra de Tramontana, Islas Baleares, 07340, España",7340,Islas Baleares,Sierra de Tramontana
1,4,0,Resale,Not Included,0,Single-Family Home,500,600000.0,6,1,1,1,39.6612247,2.6698155,"carrer Margalides, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
1,3,0,Resale,Included,1,Single-Family Home,1932,880000.0,5,1,0,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Not Included,0,Single-Family Home,148,650000.0,3,0,0,0,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
1,2,0,Resale,Not Included,1,Single-Family Home,2500,660000.0,3,0,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,2,0,Resale,Included,0,Single-Family Home,150,259000.0,3,0,0,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,4,0,Resale,Included,0,Single-Family Home,1800,1390000.0,6,1,1,1,39.6723087,2.6930522,"carrer de s'Ametler, Sa Coma, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,3,0,Resale,Included,1,Single-Family Home,1000,550000.0,4,1,1,1,39.6612247,2.6698155,"carrer Margalides, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
0,1,0,Resale,Not Included,0,Single-Family Home,140,290000.0,2,0,0,0,39.6960346,2.7002473,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Not Included,0,Single-Family Home,170,295000.0,2,0,0,1,39.6966644,2.7000132,"carrer Major, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Included,1,Single-Family Home,950,620000.0,5,1,1,1,39.6612247,2.6698155,"carrer Margalides, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
0,4,0,Resale,Not Included,0,Single-Family Home,500,750000.0,3,0,1,0,39.6612247,2.6698155,"carrer Margalides, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
0,2,1,Resale,Included,0,Farmhouse,306,1150000.0,4,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,3,0,Resale,Included,1,Single-Family Home,1300,895000.0,5,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,3,0,Resale,Not Included,0,Single-Family Home,1813,995000.0,4,0,0,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,4,0,Resale,Not Included,0,Single-Family Home,1720,4300000.0,4,0,1,1,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
0,1,0,Fixer-upper,Not Included,0,Townhouse,80,539000.0,5,0,0,0,39.7465122,2.6495712,"Xelini, 19, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
0,2,1,Resale,Included,0,Farmhouse,1100,370000.0,7,1,0,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,5,0,Resale,Not Included,0,Single-Family Home,750,3300000.0,4,1,1,1,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
1,2,0,Resale,Not Included,0,Single-Family Home,3400,770000.0,3,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,4,0,Resale,Included,0,Single-Family Home,1800,1390000.0,6,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,5,0,Resale,Included,0,Single-Family Home,2500,1500000.0,6,1,1,1,39.6612247,2.6698155,"carrer Margalides, Palmanyola, Buñola, Sierra de Tramontana, Islas Baleares, 07193, España",7193,Islas Baleares,Sierra de Tramontana
1,4,0,Resale,Included,0,Single-Family Home,1550,1950000.0,4,1,1,1,39.7479394,2.6483743,"Sa Tanca, Carrer de l'Arxiduc Lluís Salvador, es Clot, Deyá, Sierra de Tramontana, Islas Baleares, 07179, España",7179,Islas Baleares,Sierra de Tramontana
0,3,0,Resale,Not Included,0,Single-Family Home,2000,880000.0,5,1,0,0,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,2,1,Resale,Included,0,Cottage,116,285000.0,3,1,0,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,4,0,Resale,Included,1,Single-Family Home,2000,1050000.0,4,1,1,1,39.6723087,2.6930522,"carrer de s'Ametler, Sa Coma, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,5,0,Resale,Not Included,1,Single-Family Home,2140,1990000.0,6,0,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,2,0,Resale,Not Included,1,Single-Family Home,16000,1350000.0,4,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
1,4,0,Resale,Not Included,1,Single-Family Home,2000,1280000.0,4,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,4,0,Resale,Included,1,Single-Family Home,1300,1195000.0,5,1,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
0,2,0,Resale,Included,1,Farmhouse,15000,1800000.0,3,0,1,1,39.6959651,2.7002508,"carrer de la Mare de Déu de les Neus, es Garrigó, Buñola, Sierra de Tramontana, Islas Baleares, 07110, España",7110,Islas Baleares,Sierra de Tramontana
