air_conditioner,bath_num,chimney,condition,garage,garden,house_type,m2_real,price,room_num,storage_room,swimming_pool,terrace,latitude,longitude,address,p_code,region,municipality
1,6,0,Resale,Not Included,1,Single-Family Home,1500,2500000.0,6,0,1,0,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,1,0,Resale,Not Included,0,Apartment,70,370000.0,3,0,0,0,38.9942357,1.5647253,"Avinguda de s'Argamassa, sa Trenca, S’Argamassa, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
0,6,0,Resale,Not Included,0,Single-Family Home,15274,3650000.0,6,0,1,1,39.033828,1.566322,"Sant Carles de Peralta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
0,4,0,Resale,Not Included,0,Single-Family Home,1457,4500000.0,7,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,2,0,Resale,Not Included,0,Apartment,106,450000.0,2,0,1,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,1,Single-Family Home,240,1400000.0,4,1,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,1,Apartment,205,1190000.0,4,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,5,0,Resale,Not Included,1,Single-Family Home,382,1275000.0,4,0,1,0,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,2,0,Resale,Not Included,0,Single-Family Home,300,1800000.0,3,0,0,0,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,0,Semi-Detached House,154,1190000.0,4,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,3,0,Resale,Not Included,1,Townhouse,200,550000.0,4,1,1,1,38.9771681,1.5296669,"Carrer del Ficus, Miramar, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07849, España",07849,Islas Baleares,Eivissa
1,1,0,Resale,Not Included,1,Apartment,56,249000.0,1,0,1,1,39.0043292,1.5804556,"Carrer Pou des Cans, es Canar, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
0,4,0,Resale,Included,0,Single-Family Home,570,1750000.0,4,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,2,0,Resale,Not Included,0,Duplex,120,480000.0,3,0,0,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,0,Apartment,130,420000.0,2,0,1,0,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,2,1,Resale,Included,1,Farmhouse,1400,790000.0,4,0,0,0,39.033828,1.566322,"Sant Carles de Peralta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
1,4,0,Resale,Not Included,0,Single-Family Home,982,650000.0,4,0,1,0,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,3,0,Resale,Not Included,0,Apartment,130,560000.0,3,0,1,0,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,3,0,Resale,Not Included,0,Single-Family Home,42000,3700000.0,4,0,1,0,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,4,0,Resale,Included,0,Single-Family Home,805,650000.0,4,1,1,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,5,0,Resale,Not Included,1,Single-Family Home,1200,1962000.0,6,0,1,0,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,2,0,Resale,Not Included,0,Country House,360,1800000.0,5,0,0,0,38.9986978,1.4283253,"3, Carrer Vénda de Parada, Santa Gertrudis de Fruitera, Santa Eulalia del Río, Eivissa, Islas Baleares, 07814, España",07814,Islas Baleares,Eivissa
0,4,0,Resale,Not Included,1,Single-Family Home,420,1750000.0,4,0,1,0,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,1,0,Resale,Not Included,0,Apartment,60,160000.0,2,0,0,0,38.9855646,1.5329752,"Passeig de la Pau, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,1,0,Resale,Not Included,1,Apartment,60,273000.0,2,1,0,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,4,0,Resale,Not Included,1,Single-Family Home,400,1380000.0,3,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,4,0,Fixer-upper,Included,1,Single-Family Home,4255,1000000.0,4,1,1,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,5,0,Resale,Not Included,1,Single-Family Home,592,2285000.0,5,0,1,0,38.9986978,1.4283253,"3, Carrer Vénda de Parada, Santa Gertrudis de Fruitera, Santa Eulalia del Río, Eivissa, Islas Baleares, 07814, España",07814,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,0,Apartment,128,660000.0,3,0,0,1,38.9191224,1.4425716,"Carrer de s'Hort de sa Fruita, Can Bernat, Ibiza, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,4,0,Resale,Included,0,Single-Family Home,239,1100000.0,3,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,3,0,Resale,Not Included,0,Apartment,133,367500.0,3,0,0,0,39.033828,1.566322,"Sant Carles de Peralta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
1,3,0,Resale,Included,1,Single-Family Home,527,1250000.0,7,1,0,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,6,0,Resale,Not Included,1,Rural House,18313,2950000.0,6,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,2,0,Resale,Not Included,0,Apartment,110,330000.0,2,0,1,1,39.033828,1.566322,"Sant Carles de Peralta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
0,3,0,Resale,Not Included,0,Apartment,288,960000.0,4,0,1,1,39.033828,1.566322,"Sant Carles de Peralta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
1,3,0,Resale,Not Included,0,Apartment,109,336000.0,3,0,1,1,39.033828,1.566322,"Sant Carles de Peralta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
1,2,0,Resale,Included,0,Apartment,111,470000.0,3,0,1,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,2,0,Resale,Included,0,Apartment,114,505000.0,3,0,1,0,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,1,0,Fixer-upper,Not Included,1,Single-Family Home,3182,400000.0,2,0,0,0,38.9986978,1.4283253,"3, Carrer Vénda de Parada, Santa Gertrudis de Fruitera, Santa Eulalia del Río, Eivissa, Islas Baleares, 07814, España",07814,Islas Baleares,Eivissa
0,2,0,Resale,Not Included,0,Apartment,100,450000.0,2,0,0,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,2,0,Resale,Included,0,Single-Family Home,280,750000.0,3,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,1,0,Resale,Not Included,0,Apartment,55,260000.0,2,0,0,1,38.92779489999999,1.433503,"Carrer de Lima, Puig d'en Valls, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,4,0,Resale,Not Included,1,Single-Family Home,300,1800000.0,4,0,1,0,38.9986978,1.4283253,"3, Carrer Vénda de Parada, Santa Gertrudis de Fruitera, Santa Eulalia del Río, Eivissa, Islas Baleares, 07814, España",07814,Islas Baleares,Eivissa
1,6,0,Resale,Not Included,1,Single-Family Home,468,3900000.0,5,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,3,0,Resale,Not Included,0,Single-Family Home,145,497528.0,3,0,1,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,2,0,Resale,Included,1,Apartment,226,680000.0,3,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,3,0,Resale,Not Included,1,Duplex,118,370000.0,3,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,2,0,Resale,Included,1,Apartment,110,725000.0,2,0,1,0,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,2,0,Resale,Included,1,Single-Family Home,1000,1100000.0,3,1,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,0,Apartment,103,355000.0,3,0,1,0,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,1,0,Fixer-upper,Not Included,1,Single-Family Home,56000,2575000.0,4,1,0,1,38.9986978,1.4283253,"3, Carrer Vénda de Parada, Santa Gertrudis de Fruitera, Santa Eulalia del Río, Eivissa, Islas Baleares, 07814, España",07814,Islas Baleares,Eivissa
0,5,0,Resale,Not Included,0,Single-Family Home,60000,4500000.0,5,0,1,0,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,2,0,Resale,Not Included,1,Apartment,100,435000.0,2,0,1,1,38.9191224,1.4425716,"Carrer de s'Hort de sa Fruita, Can Bernat, Ibiza, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,2,1,Resale,Not Included,1,Farmhouse,30000,1300000.0,3,0,0,0,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,1,0,Resale,Not Included,0,Apartment,60,239000.0,1,0,0,0,38.9822873,1.5331251,"Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,0,Apartment,114,578450.0,3,0,1,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,2,1,Resale,Not Included,1,Farmhouse,2000,1100000.0,4,0,1,0,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,1,0,Resale,Not Included,0,Apartment,89,320000.0,3,0,0,0,39.0030368,1.5748135,"Camping Es Cana, 68, Avinguda d'es Canar, es Canar, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,1,0,Resale,Separate Purchase,1,Studio Apartment,72,260000.0,0,0,0,1,39.0198141,1.5896818,"Avinguda de Cala Llenya, Can Jordi, Cala Mastella, Cala Llenya, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
0,1,0,Resale,Not Included,1,Studio Apartment,41,132000.0,0,0,1,1,38.9852753,1.5350964,"Bussard, 62, Carrer de Sant Jaume, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,1,0,Resale,Not Included,1,Apartment,52,180000.0,1,0,1,1,38.9987754,1.5786563,"Avinguda de Punta Arabí, sa Trenca, es Canar, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
0,1,0,Resale,Not Included,0,Apartment,45,160000.0,1,0,0,0,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,2,0,Resale,Not Included,1,Apartment,95,340000.0,2,0,1,1,38.9863148,1.5449655,"Carrer de Joan Canals Serra, Cas Capita, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,0,Apartment,90,315000.0,3,0,0,1,38.92779489999999,1.433503,"Carrer de Lima, Puig d'en Valls, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,1,0,Resale,Not Included,1,Apartment,90,380000.0,3,0,0,1,38.9962996,1.5554423,"Carretera es Canar, Can Sansó, S’Argamassa, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,2,0,Resale,Not Included,0,Apartment,83,430000.0,2,0,0,0,39.033828,1.566322,"Sant Carles de Peralta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
0,2,0,Resale,Included,0,Apartment,126,350000.0,3,0,0,1,38.9875608,1.5385052,"114, Carrer de Sant Jaume, Can Sansó, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,0,Apartment,115,357000.0,2,0,0,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,2,0,Resale,Included,1,Townhouse,100,330000.0,2,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,2,0,Resale,Not Included,0,Apartment,119,395000.0,3,0,1,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,3,1,Resale,Not Included,1,Rural House,6500,2800000.0,5,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,1,0,Resale,Not Included,0,Apartment,80,298000.0,2,0,1,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,1,0,Resale,Not Included,0,Apartment,63,295000.0,2,0,0,0,39.033828,1.566322,"Sant Carles de Peralta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
1,3,0,Resale,Included,0,Duplex,127,390000.0,3,0,1,1,39.0329811,1.5641257,"Carrer de la Vénda de Morna, Sant Carles de Peralta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
1,2,0,Resale,Included,1,Duplex,157,640000.0,2,1,1,1,38.9301044,1.4508135,"Carrer des Cap Martinet, Talamanca, Jesús, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,1,Duplex,139,457528.0,3,0,1,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,2,0,Resale,Included,0,Semi-Detached House,280,750000.0,3,1,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,0,Apartment,113,590000.0,3,1,0,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,1,0,Resale,Included,1,Apartment,90,295000.0,1,1,1,1,38.984934,1.4997602,"EI-200, Can Nadal, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07849, España",07849,Islas Baleares,Eivissa
1,2,0,Resale,Included,1,Apartment,90,300000.0,2,0,1,1,39.0354784,1.6066491,"Pou des Lleó, Cami a Pou d'es Lleo, Cala Boix, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
0,1,0,Resale,Not Included,0,Farmhouse,30000,1200000.0,2,0,0,0,39.033828,1.566322,"Sant Carles de Peralta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
1,1,0,Resale,Not Included,0,Apartment,75,265000.0,1,0,0,1,39.033828,1.566322,"Sant Carles de Peralta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
0,2,0,Resale,Included,0,Apartment,100,320000.0,4,1,0,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,1,0,Resale,Included,1,Apartment,100,500000.0,2,0,1,1,38.92780430000001,1.4519271,"Carrer de la Guàtlera, Talamanca, Jesús, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,1,0,Resale,Not Included,1,Apartment,64,250000.0,1,0,1,1,39.0035636,1.5781016,"Avinguda de Cala Nova, es Canar, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,0,Apartment,115,357000.0,2,1,0,1,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
0,2,0,Resale,Included,1,Townhouse,300,690000.0,2,1,0,0,38.9852753,1.5350964,"Bussard, 62, Carrer de Sant Jaume, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,1,Townhouse,250,699000.0,3,1,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,3,0,Resale,Included,1,Semi-Detached House,100,1200000.0,4,1,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,5,0,Fixer-upper,Not Included,0,Farmhouse,97307,2100000.0,5,0,0,0,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,1,Apartment,150,650000.0,3,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,2,0,Resale,Not Included,1,Duplex,124,500000.0,3,1,0,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,6,0,Resale,Included,1,Single-Family Home,1300,1800000.0,6,0,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
0,3,0,Resale,Not Included,1,Single-Family Home,10000,1990000.0,4,0,0,0,38.9986978,1.4283253,"3, Carrer Vénda de Parada, Santa Gertrudis de Fruitera, Santa Eulalia del Río, Eivissa, Islas Baleares, 07814, España",07814,Islas Baleares,Eivissa
1,3,0,Resale,Included,1,Townhouse,500,850000.0,3,1,1,1,38.9191224,1.4425716,"Carrer de s'Hort de sa Fruita, Can Bernat, Ibiza, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,2,0,Resale,Included,1,Semi-Detached House,22000,750000.0,3,1,1,1,38.9229539,1.468744,"Can Pep Simó, Urbanització Puig de Can Vinyets, Santa Eulalia del Río, Eivissa, Islas Baleares, 07819, España",07819,Islas Baleares,Eivissa
1,3,0,Resale,Not Included,1,Single-Family Home,2000,790000.0,4,0,1,1,39.0516335,1.5918554,"Carrer Club Figural, es Figueral, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
0,1,0,Resale,Not Included,1,Studio Apartment,58,295000.0,0,0,1,1,39.033828,1.566322,"Sant Carles de Peralta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07850, España",07850,Islas Baleares,Eivissa
0,1,0,Resale,Not Included,0,Apartment,70,370000.0,3,0,0,1,38.9934786,1.5672188,"Iberostar Santa Eulalia Ibiza, 42, Carrer del Mestral, sa Trenca, S’Argamassa, Santa Eulalia del Río, Eivissa, Islas Baleares, 07849, España",07849,Islas Baleares,Eivissa
1,4,0,Resale,Not Included,0,Single-Family Home,130,485000.0,4,0,0,0,38.9854799,1.5366609,"30, Carrer de Sant Joan, Can Guasch, Urbanització Siesta, Santa Eulalia del Río, Eivissa, Islas Baleares, 07840, España",07840,Islas Baleares,Eivissa
