air_conditioner,bath_num,chimney,condition,garage,garden,house_type,m2_real,price,room_num,storage_room,swimming_pool,terrace,latitude,longitude,address,p_code,region,municipality
0,2,0,Resale,Not Included,0,Apartment,104,241000.0,3,1,0,1,42.2639489,3.1795528,"Carrer Ramón y Cajal, la Muntanyeta, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,64,168000.0,2,0,0,1,42.2639489,3.1795528,"Carrer Ramón y Cajal, la Muntanyeta, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Not Included,0,Apartment,98,138000.0,4,0,0,1,42.2639489,3.1795528,"Carrer Ramón y Cajal, la Muntanyeta, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Not Included,0,Apartment,87,165000.0,2,0,0,1,42.264831,3.1541531,"Carrer Punta del Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,98,146000.0,3,0,0,1,42.2639489,3.1795528,"Carrer Ramón y Cajal, la Muntanyeta, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,89,157500.0,4,0,0,1,42.2639489,3.1795528,"Carrer Ramón y Cajal, la Muntanyeta, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Not Included,0,Apartment,77,215000.0,3,0,1,0,42.264831,3.1541531,"Carrer Punta del Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,3,0,Resale,Included,1,Semi-Detached House,3400,1570000.0,4,1,1,1,42.2511843,3.1907315,"Carrer Pujada al Puigrom, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Included,0,Semi-Detached House,258,545000.0,3,1,0,1,42.2639489,3.1795528,"Carrer Ramón y Cajal, la Muntanyeta, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Included,0,Townhouse,225,315000.0,2,1,0,1,42.2487234,3.1868192,"Carrer Joan Luís Vives, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Included,1,Single-Family Home,300,245000.0,3,1,0,1,42.2715999,3.1404988,"Avinguda Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Included,0,Semi-Detached House,80,399000.0,3,0,0,1,42.2411782,3.2066033,"Santallúcia, G33,G34,G35,G36,G37,G38, Camí de Ronda, l'Almadrava, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,1,Townhouse,200,218000.0,3,0,1,1,42.2613254,3.1537281,"Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Included,0,Townhouse,101,280000.0,3,0,0,1,42.2427755,3.2074486,"Avinguda de Díaz Pacheco, l'Almadrava, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Fixer-upper,Included,1,Single-Family Home,300,460000.0,3,1,1,1,42.2921641,3.1767108,"Carrer Lleó, el Mas Fumats, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Included,1,Single-Family Home,960,398000.0,3,0,0,1,42.2921641,3.1767108,"Carrer Lleó, el Mas Fumats, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,5,0,Resale,Included,1,Single-Family Home,348,1325000.0,4,0,1,1,42.2487234,3.1868192,"Carrer Joan Luís Vives, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Included,0,Studio Apartment,53,157000.0,0,0,1,1,42.2487234,3.1868192,"Carrer Joan Luís Vives, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Included,1,Single-Family Home,1381,1075000.0,4,0,1,1,42.2487234,3.1868192,"Carrer Joan Luís Vives, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Included,1,Single-Family Home,474,235000.0,3,0,0,1,42.2838258,3.1673962,"Carrer Montsià, el Mas Boscà, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Included,1,Duplex,70,185000.0,2,0,1,1,42.2613254,3.1537281,"Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Included,0,Apartment,90,335000.0,2,0,0,1,42.2411782,3.2066033,"Santallúcia, G33,G34,G35,G36,G37,G38, Camí de Ronda, l'Almadrava, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Included,1,Studio Apartment,89,290000.0,0,0,1,1,42.2613254,3.1537281,"Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,96,195000.0,3,0,0,1,42.2613254,3.1537281,"Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Included,0,Studio Apartment,130,549000.0,0,0,0,1,42.2487234,3.1868192,"Carrer Joan Luís Vives, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Not Included,0,Townhouse,89,280000.0,3,0,0,1,42.2411782,3.2066033,"Santallúcia, G33,G34,G35,G36,G37,G38, Camí de Ronda, l'Almadrava, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Not Included,0,Studio Apartment,83,235000.0,0,0,0,1,42.2487234,3.1868192,"Carrer Joan Luís Vives, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Not Included,1,Single-Family Home,420,324000.0,3,1,1,1,42.2901226,3.1759591,"Carrer Castella, el Mas Fumats, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,70,150000.0,2,0,0,1,42.2613254,3.1537281,"Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Not Included,1,Apartment,63,312000.0,2,1,1,1,42.2465969,3.1876356,"Las Rocas, Carretera del Canyelles, Canyelles Petites, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,47,120000.0,1,0,0,1,42.2613254,3.1537281,"Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Not Included,1,Single-Family Home,150,230000.0,3,0,1,1,42.264831,3.1541531,"Carrer Punta del Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Not Included,0,Apartment,77,155000.0,3,0,0,1,42.2639489,3.1795528,"Carrer Ramón y Cajal, la Muntanyeta, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Not Included,1,Apartment,50,188000.0,2,0,1,1,42.2621938,3.1516528,"Carrer Roca Negra, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,3,0,Resale,Not Included,1,Single-Family Home,860,890000.0,3,0,1,1,42.25208,3.1871255,"Carrer Pujada al Puigrom, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Not Included,0,Apartment,70,220000.0,2,0,1,1,42.2648691,3.1589652,"Carrer Miguel de Cervantes, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Not Included,1,Studio Apartment,35,87500.0,0,1,1,1,42.2613254,3.1537281,"Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,1,Apartment,58,145000.0,1,0,1,1,42.2683162,3.1406877,"Avinguda Port Canigó, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Included,1,Apartment,72,195000.0,1,1,1,1,42.2661001,3.1619203,"Carrer Joanot Martorell, el Mas Mates, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Included,1,Apartment,71,152000.0,2,0,1,1,42.2674819,3.1480678,"Stella Maris, Avinguda de la Platja, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,50,93000.0,1,0,0,1,42.2658582,3.1837192,"Escola Els Grecs, 12, Carrer Pèricles, els Grecs, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,32,75000.0,1,0,0,0,42.264831,3.1541531,"Carrer Punta del Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Not Included,0,Apartment,53,170000.0,2,0,0,0,42.264831,3.1541531,"Carrer Punta del Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,60,138000.0,2,0,1,1,42.2658582,3.1837192,"Escola Els Grecs, 12, Carrer Pèricles, els Grecs, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Included,1,Single-Family Home,360,280000.0,4,0,0,0,42.2487234,3.1868192,"Carrer Joan Luís Vives, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Included,1,Apartment,52,120000.0,1,1,1,0,42.2680616,3.1406093,"Avinguda Port Canigó, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,3,0,Resale,Included,1,Semi-Detached House,159,390000.0,4,1,1,1,42.25369380000001,3.1884957,"Carrer Víctor Català, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,36,85000.0,1,0,0,0,42.264831,3.1541531,"Carrer Punta del Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Included,0,Apartment,68,165000.0,2,0,1,0,42.264831,3.1541531,"Carrer Punta del Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,61,66294.0,2,0,0,0,42.2718572,3.1649129,"Carrer Sant Julià, el Mas Mates, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Included,1,Single-Family Home,418,240000.0,3,1,0,0,42.2859861,3.162854,"Carrer Vall d'Aran, el Mas Boscà, Roses, Alto Ampurdán, Gerona, Cataluña, 17495, España",17495,Cataluña,Gerona
0,1,0,Fixer-upper,Separate Purchase,1,Apartment,61,158000.0,2,0,1,0,42.2462996,3.1859318,"Meda Chica, Carretera del Canyelles, Canyelles Petites, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,42,96000.0,2,0,1,0,42.270709,3.1883611,"Carrer Lisboa, el Mas Oliva, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Included,0,Apartment,90,230000.0,3,1,0,1,42.26117869999999,3.1796282,"Carrer de Francesc Macià, la Muntanyeta, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Included,1,Apartment,56,139000.0,2,0,1,1,42.26958459999999,3.1414556,"Carrer Roca Llarga, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,34,127600.0,1,0,0,0,42.2613254,3.1537281,"Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Not Included,1,Apartment,48,105000.0,1,0,0,1,42.2681063,3.1400805,"Marina Reial, Carrer del Port Marina, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Included,0,Townhouse,103,329000.0,3,0,0,1,42.2658582,3.1837192,"Escola Els Grecs, 12, Carrer Pèricles, els Grecs, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,3,0,Resale,Not Included,0,Apartment,175,474000.0,3,0,0,0,42.2639489,3.1795528,"Carrer Ramón y Cajal, la Muntanyeta, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Included,0,Apartment,42,91000.0,1,0,0,1,42.2671988,3.1495666,"Lorena, Avinguda de la Platja, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Included,0,Townhouse,317,370000.0,4,1,1,1,42.2511843,3.1907315,"Carrer Pujada al Puigrom, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Not Included,1,Apartment,68,165000.0,2,0,1,1,42.2681063,3.1400805,"Marina Reial, Carrer del Port Marina, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,85,137000.0,3,0,0,1,42.2639489,3.1795528,"Carrer Ramón y Cajal, la Muntanyeta, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Included,1,Single-Family Home,500,375000.0,3,1,1,1,42.2838258,3.1673962,"Carrer Montsià, el Mas Boscà, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Included,1,Apartment,44,144000.0,1,0,1,1,42.264831,3.1541531,"Carrer Punta del Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Not Included,1,Apartment,64,116000.0,2,0,1,1,42.2681063,3.1400805,"Marina Reial, Carrer del Port Marina, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Included,0,Apartment,64,225000.0,2,0,0,1,42.2613254,3.1537281,"Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Not Included,0,Apartment,151,275000.0,3,0,0,0,42.2639489,3.1795528,"Carrer Ramón y Cajal, la Muntanyeta, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Not Included,0,Single-Family Home,129,330000.0,3,0,0,0,42.2487234,3.1868192,"Carrer Joan Luís Vives, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Included,0,Single-Family Home,56,122000.0,2,0,1,1,42.2487234,3.1868192,"Carrer Joan Luís Vives, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Studio Apartment,32,69000.0,0,0,0,0,42.264831,3.1541531,"Carrer Punta del Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Included,1,Apartment,67,128000.0,2,0,1,1,42.2688335,3.1418906,"Avinguda Port Canigó, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Included,0,Duplex,60,220000.0,2,0,0,1,42.2487234,3.1868192,"Carrer Joan Luís Vives, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Not Included,1,Apartment,83,345000.0,2,1,1,1,42.2487234,3.1868192,"Carrer Joan Luís Vives, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Included,1,Apartment,70,179500.0,2,1,1,1,42.271426,3.1439636,"Carretera Olot a Roses, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,1,Apartment,53,90100.0,1,0,1,1,42.27117,3.1439499,"Mercadona, Avinguda Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Not Included,0,Apartment,25,80000.0,1,0,0,1,42.2653153,3.1541486,"Avinguda del Nautilus, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Included,0,Apartment,68,165000.0,2,0,0,1,42.2613254,3.1537281,"Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Not Included,0,Duplex,124,265000.0,3,0,0,1,42.2487234,3.1868192,"Carrer Joan Luís Vives, Santa Rosa de Puig-rom, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,2,0,Resale,Not Included,1,Apartment,124,265000.0,3,1,1,1,42.2455737,3.199742,"Carrer Sorolla, Canyelles Petites, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Not Included,1,Apartment,25,80000.0,1,1,1,1,42.264831,3.1541531,"Carrer Punta del Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,2,0,Resale,Included,1,Single-Family Home,610,449000.0,5,1,0,1,42.2658582,3.1837192,"Escola Els Grecs, 12, Carrer Pèricles, els Grecs, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
0,1,0,Resale,Included,0,Apartment,74,150000.0,2,0,0,1,42.264831,3.1541531,"Carrer Punta del Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,3,0,Resale,Not Included,0,Apartment,166,284000.0,3,0,0,1,42.2639489,3.1795528,"Carrer Ramón y Cajal, la Muntanyeta, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
1,1,0,Resale,Not Included,1,Apartment,65,159500.0,2,1,1,1,42.264831,3.1541531,"Carrer Punta del Nord, Santa Margarida, Roses, Alto Ampurdán, Gerona, Cataluña, 17480, España",17480,Cataluña,Gerona
